Order_ID,Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
129945,2024-07-07,BF1543,Clothing,Male,24,Manchester,Yes,100,40,140,2,280,5
171617,2024-03-23,BF1548,Clothing,Female,28,San Antonio,No,65,0,65,1,65,5
158847,2024-08-09,BF1550,Clothing,Male,19,Sacramento,No,97,0,97,1,97,1
161779,2024-07-08,BF1551,Ornaments,Male,24,Mumbai,Yes,15,70,85,1,85,4
147358,2023-12-03,BF1544,Other,Male,29,Mumbai,Yes,9,70,79,1,79,4
130786,2024-02-07,BF1551,Ornaments,Male,27,Detroit,No,15,0,15,2,30,1
167289,2024-07-05,BF1545,Other,Male,26,Paris,Yes,10,50,60,3,180,3
171857,2024-05-13,BF1554,Ornaments,Male,21,Pittsburgh,No,20,0,20,1,20,3
156856,2024-03-11,BF1549,Clothing,Male,30,San Francisco,No,130,0,130,2,260,4
141671,2024-03-24,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,2,130,1
136135,2024-10-10,BF1545,Other,Male,33,Sydney,Yes,10,100,110,4,440,4
127570,2024-01-28,BF1553,Ornaments,Male,18,Cleveland,No,50,0,50,1,50,1
143309,2024-07-14,BF1553,Ornaments,Male,19,Sydney,Yes,50,100,150,4,600,5
188932,2024-04-11,BF1543,Clothing,Male,24,New Jersey,No,100,0,100,1,100,2
148275,2024-08-25,BF1549,Clothing,Male,18,London,Yes,130,40,170,1,170,4
155888,2023-12-08,BF1548,Clothing,Male,33,Miami,No,65,0,65,1,65,4
155267,2024-09-02,BF1547,Ornaments,Male,29,Detroit,No,32,0,32,2,64,5
174960,2024-04-08,BF1543,Clothing,Male,23,Austin,No,100,0,100,1,100,1
137587,2024-06-30,BF1543,Clothing,Male,35,Liverpool,Yes,100,40,140,1,140,4
154724,2024-05-24,BF1551,Ornaments,Female,27,Sacramento,No,15,0,15,1,15,3
154238,2024-05-29,BF1546,Clothing,Male,23,London,Yes,118,40,158,5,790,4
197931,2024-08-09,BF1555,Other,Female,29,Sacramento,No,23,0,23,2,46,4
188555,2024-03-12,BF1549,Clothing,Male,25,New Jersey,No,130,0,130,5,650,4
136879,2024-02-13,BF1548,Clothing,Male,32,San Francisco,No,65,0,65,3,195,1
164918,2024-05-12,BF1544,Other,Female,22,Detroit,No,9,0,9,1,9,4
131229,2023-11-20,BF1553,Ornaments,Male,34,San Francisco,No,50,0,50,3,150,5
194286,2024-06-15,BF1551,Ornaments,Male,27,Sydney,Yes,15,100,115,1,115,4
131209,2023-12-15,BF1544,Other,Male,32,Detroit,No,9,0,9,1,9,2
138008,2023-12-27,BF1554,Ornaments,Female,28,Austin,No,20,0,20,1,20,2
171312,2024-01-26,BF1551,Ornaments,Male,19,Detroit,No,15,0,15,2,30,4
166990,2024-09-05,BF1549,Clothing,Male,25,Cardiff,Yes,130,40,170,1,170,2
178154,2024-08-24,BF1555,Other,Male,26,San Antonio,No,23,0,23,1,23,1
162067,2024-09-29,BF1551,Ornaments,Male,22,Las Vegas,No,15,0,15,2,30,5
122654,2024-07-19,BF1544,Other,Male,35,Glasgow,Yes,9,40,49,1,49,5
130386,2024-08-18,BF1551,Ornaments,Male,22,San Antonio,No,15,0,15,1,15,5
186453,2024-01-18,BF1549,Clothing,Female,20,San Antonio,No,130,0,130,1,130,5
168516,2024-04-22,BF1543,Clothing,Male,25,Sacramento,No,100,0,100,1,100,4
121746,2024-10-08,BF1548,Clothing,Male,33,Montreal,Yes,65,25,90,1,90,2
122992,2023-11-16,BF1544,Other,Female,30,New York,No,9,0,9,2,18,5
160534,2024-09-11,BF1543,Clothing,Female,23,San Antonio,No,100,0,100,1,100,5
125512,2023-12-04,BF1548,Clothing,Female,28,New Jersey,No,65,0,65,1,65,4
156600,2023-11-14,BF1544,Other,Male,20,Miami,No,9,0,9,1,9,2
124166,2024-04-12,BF1551,Ornaments,Female,30,Cleveland,No,15,0,15,1,15,1
148715,2023-11-22,BF1554,Ornaments,Female,21,Memphis,No,20,0,20,2,40,2
137301,2024-10-06,BF1549,Clothing,Male,22,Las Vegas,No,130,0,130,5,650,4
153890,2024-07-19,BF1544,Other,Female,27,Toronto,Yes,9,25,34,3,102,4
188972,2023-11-07,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,2,130,5
141743,2024-03-06,BF1544,Other,Male,21,Cleveland,No,9,0,9,1,9,4
173297,2024-09-02,BF1548,Clothing,Female,22,New York,No,65,0,65,2,130,1
136152,2023-11-22,BF1552,Ornaments,Male,31,Las Vegas,No,45,0,45,1,45,3
160474,2024-03-04,BF1547,Ornaments,Male,21,Detroit,No,32,0,32,1,32,2
135999,2023-12-09,BF1554,Ornaments,Female,28,Las Vegas,No,20,0,20,1,20,4
168274,2024-10-12,BF1552,Ornaments,Male,33,San Antonio,No,45,0,45,1,45,5
198216,2024-06-15,BF1548,Clothing,Male,24,Memphis,No,65,0,65,3,195,4
146396,2024-01-29,BF1549,Clothing,Male,19,New Jersey,No,130,0,130,1,130,4
182375,2024-01-22,BF1544,Other,Male,27,Paris,Yes,9,50,59,3,177,4
136443,2024-07-11,BF1554,Ornaments,Male,18,San Francisco,No,20,0,20,1,20,5
122732,2024-09-15,BF1552,Ornaments,Male,32,Cleveland,No,45,0,45,1,45,2
146402,2024-04-07,BF1543,Clothing,Male,34,Detroit,No,100,0,100,2,200,4
194523,2024-01-28,BF1543,Clothing,Male,34,Montreal,Yes,100,25,125,1,125,5
143304,2024-02-26,BF1544,Other,Male,30,San Francisco,No,9,0,9,1,9,4
183951,2024-01-17,BF1548,Clothing,Male,19,San Francisco,No,65,0,65,1,65,4
189417,2024-07-08,BF1550,Clothing,Male,18,Mumbai,Yes,97,70,167,1,167,5
186348,2024-03-05,BF1551,Ornaments,Female,32,New York,No,15,0,15,3,45,4
198573,2024-07-14,BF1548,Clothing,Female,31,Detroit,No,65,0,65,4,260,5
175164,2024-02-10,BF1543,Clothing,Female,18,Sacramento,No,100,0,100,5,500,5
187874,2024-02-29,BF1548,Clothing,Male,31,Pittsburgh,No,65,0,65,5,325,3
139233,2024-05-28,BF1554,Ornaments,Male,23,Pittsburgh,No,20,0,20,1,20,3
132543,2024-01-13,BF1549,Clothing,Male,30,Portland,No,130,0,130,1,130,4
136044,2024-08-25,BF1554,Ornaments,Male,35,New Jersey,No,20,0,20,1,20,5
142529,2024-08-07,BF1548,Clothing,Male,22,Portland,No,65,0,65,3,195,4
154849,2024-09-04,BF1549,Clothing,Female,33,Detroit,No,130,0,130,4,520,5
148323,2024-05-06,BF1544,Other,Female,34,Detroit,No,9,0,9,1,9,2
198659,2024-09-07,BF1548,Clothing,Female,29,Manchester,Yes,65,40,105,1,105,5
141413,2024-04-17,BF1543,Clothing,Male,20,Memphis,No,100,0,100,2,200,5
120462,2023-11-13,BF1551,Ornaments,Male,34,London,Yes,15,40,55,1,55,4
195145,2023-12-11,BF1548,Clothing,Male,24,San Antonio,No,65,0,65,1,65,4
131405,2024-04-25,BF1545,Other,Female,23,Mumbai,Yes,10,70,80,3,240,1
165392,2023-12-29,BF1550,Clothing,Female,25,New Delhi,Yes,97,70,167,2,334,4
125185,2024-05-31,BF1551,Ornaments,Male,34,Austin,No,15,0,15,3,45,2
177700,2024-10-07,BF1549,Clothing,Male,30,San Antonio,No,130,0,130,2,260,3
190930,2024-02-26,BF1544,Other,Female,21,Montreal,Yes,9,25,34,1,34,1
188669,2024-04-30,BF1548,Clothing,Female,20,Sacramento,No,65,0,65,1,65,4
126720,2024-05-22,BF1548,Clothing,Male,21,Detroit,No,65,0,65,1,65,1
150315,2024-05-16,BF1550,Clothing,Male,30,Mumbai,Yes,97,70,167,1,167,5
160069,2024-02-23,BF1543,Clothing,Male,20,Miami,No,100,0,100,1,100,3
189477,2024-01-06,BF1548,Clothing,Male,29,Cardiff,Yes,65,40,105,1,105,4
123971,2024-10-21,BF1551,Ornaments,Male,24,San Francisco,No,15,0,15,1,15,5
131241,2024-04-13,BF1550,Clothing,Female,26,London,Yes,97,40,137,3,411,5
134450,2024-10-10,BF1550,Clothing,Female,24,New Jersey,No,97,0,97,2,194,5
176710,2024-07-04,BF1551,Ornaments,Male,30,San Antonio,No,15,0,15,1,15,2
160414,2023-12-29,BF1544,Other,Male,19,Austin,No,9,0,9,5,45,5
166606,2024-04-16,BF1543,Clothing,Male,32,San Antonio,No,100,0,100,3,300,4
171281,2023-12-01,BF1544,Other,Male,34,New Delhi,Yes,9,70,79,1,79,5
143197,2024-03-19,BF1546,Clothing,Male,33,New York,No,118,0,118,1,118,4
182529,2024-04-08,BF1549,Clothing,Male,26,Portland,No,130,0,130,2,260,3
135127,2024-02-27,BF1543,Clothing,Female,29,Austin,No,100,0,100,1,100,3
169502,2024-09-15,BF1543,Clothing,Female,24,San Antonio,No,100,0,100,1,100,5
169163,2024-04-22,BF1543,Clothing,Female,21,New York,No,100,0,100,2,200,1
137226,2024-06-23,BF1551,Ornaments,Female,18,Austin,No,15,0,15,1,15,4
190185,2024-06-07,BF1545,Other,Male,32,Memphis,No,10,0,10,1,10,4
122195,2024-10-29,BF1554,Ornaments,Male,30,Manchester,Yes,20,40,60,2,120,4
127059,2024-03-10,BF1550,Clothing,Male,32,Toronto,Yes,97,25,122,4,488,5
196305,2024-02-03,BF1545,Other,Male,32,Montreal,Yes,10,25,35,1,35,5
121580,2024-03-10,BF1544,Other,Male,21,San Francisco,No,9,0,9,2,18,3
124939,2024-09-22,BF1550,Clothing,Male,19,Austin,No,97,0,97,4,388,3
132846,2023-12-02,BF1548,Clothing,Male,31,Paris,Yes,65,50,115,1,115,1
190295,2024-08-02,BF1545,Other,Female,25,Memphis,No,10,0,10,1,10,3
151240,2024-06-16,BF1543,Clothing,Male,19,Mumbai,Yes,100,70,170,4,680,5
191139,2024-10-20,BF1548,Clothing,Male,20,Las Vegas,No,65,0,65,2,130,4
194303,2024-03-14,BF1543,Clothing,Male,27,Detroit,No,100,0,100,1,100,4
164726,2024-04-14,BF1553,Ornaments,Male,35,Miami,No,50,0,50,1,50,5
131011,2024-05-08,BF1545,Other,Female,35,Sacramento,No,10,0,10,1,10,5
142934,2024-02-01,BF1544,Other,Male,18,Portland,No,9,0,9,3,27,2
149931,2024-10-18,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,5
172745,2024-01-10,BF1544,Other,Male,20,Las Vegas,No,9,0,9,1,9,4
124116,2024-05-01,BF1548,Clothing,Male,30,New Jersey,No,65,0,65,3,195,2
192861,2024-06-14,BF1551,Ornaments,Female,34,Liverpool,Yes,15,40,55,2,110,4
189913,2024-05-27,BF1548,Clothing,Male,25,Mumbai,Yes,65,70,135,1,135,4
145877,2024-06-20,BF1545,Other,Female,19,Montreal,Yes,10,25,35,1,35,2
186042,2024-01-01,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,1,65,4
157000,2024-07-04,BF1548,Clothing,Male,23,Pittsburgh,No,65,0,65,3,195,1
166317,2024-04-09,BF1551,Ornaments,Female,24,Detroit,No,15,0,15,2,30,4
162250,2023-12-23,BF1543,Clothing,Male,22,New York,No,100,0,100,5,500,4
166335,2024-07-20,BF1552,Ornaments,Male,25,Detroit,No,45,0,45,2,90,1
190319,2024-06-13,BF1550,Clothing,Male,31,San Francisco,No,97,0,97,5,485,5
158946,2024-03-03,BF1551,Ornaments,Female,34,London,Yes,15,40,55,1,55,3
136208,2024-01-30,BF1554,Ornaments,Male,20,Austin,No,20,0,20,1,20,4
196793,2023-11-19,BF1544,Other,Male,32,San Antonio,No,9,0,9,1,9,4
162073,2024-03-17,BF1551,Ornaments,Female,23,Detroit,No,15,0,15,5,75,1
142190,2024-04-24,BF1547,Ornaments,Male,21,Austin,No,32,0,32,1,32,5
155517,2023-11-08,BF1548,Clothing,Male,29,London,Yes,65,40,105,4,420,3
176883,2024-07-02,BF1548,Clothing,Male,34,Glasgow,Yes,65,40,105,1,105,1
193353,2024-05-03,BF1551,Ornaments,Female,33,Pittsburgh,No,15,0,15,1,15,4
127383,2023-12-30,BF1543,Clothing,Male,32,Portland,No,100,0,100,1,100,5
191623,2024-06-25,BF1548,Clothing,Male,34,Sacramento,No,65,0,65,1,65,4
170296,2024-01-27,BF1551,Ornaments,Male,35,Sacramento,No,15,0,15,1,15,1
182449,2024-02-13,BF1544,Other,Male,26,Mumbai,Yes,9,70,79,2,158,1
163375,2024-09-06,BF1550,Clothing,Male,30,Sacramento,No,97,0,97,1,97,3
175871,2024-08-01,BF1554,Ornaments,Male,24,Las Vegas,No,20,0,20,1,20,4
191181,2023-11-29,BF1551,Ornaments,Male,23,Memphis,No,15,0,15,1,15,1
133743,2024-03-15,BF1544,Other,Female,23,Dublin,Yes,9,40,49,1,49,5
133301,2024-01-15,BF1544,Other,Male,22,New York,No,9,0,9,3,27,5
186658,2023-12-24,BF1552,Ornaments,Male,19,Sacramento,No,45,0,45,3,135,4
195184,2024-06-24,BF1548,Clothing,Male,32,Cleveland,No,65,0,65,4,260,3
165647,2024-03-31,BF1551,Ornaments,Male,23,Las Vegas,No,15,0,15,1,15,5
199149,2023-12-11,BF1544,Other,Male,32,Portland,No,9,0,9,1,9,3
180622,2024-04-21,BF1554,Ornaments,Male,27,Las Vegas,No,20,0,20,3,60,5
149008,2024-08-24,BF1552,Ornaments,Male,18,Cardiff,Yes,45,40,85,1,85,2
156564,2024-03-07,BF1550,Clothing,Female,28,Portland,No,97,0,97,1,97,4
192437,2024-08-09,BF1551,Ornaments,Female,34,Cleveland,No,15,0,15,1,15,2
193172,2023-11-05,BF1553,Ornaments,Male,22,Portland,No,50,0,50,1,50,2
198768,2024-04-12,BF1551,Ornaments,Male,35,Sydney,Yes,15,100,115,1,115,2
133644,2024-02-19,BF1544,Other,Male,21,Sacramento,No,9,0,9,3,27,2
159373,2024-05-04,BF1548,Clothing,Male,29,Austin,No,65,0,65,1,65,5
145124,2024-07-07,BF1545,Other,Male,33,Montreal,Yes,10,25,35,2,70,2
151451,2024-10-31,BF1545,Other,Male,35,Sydney,Yes,10,100,110,3,330,2
135212,2024-06-06,BF1544,Other,Female,25,San Antonio,No,9,0,9,3,27,4
123632,2024-06-28,BF1551,Ornaments,Male,26,Cleveland,No,15,0,15,1,15,3
188924,2023-12-20,BF1554,Ornaments,Male,35,Glasgow,Yes,20,40,60,2,120,5
127963,2024-03-15,BF1544,Other,Female,29,Austin,No,9,0,9,2,18,4
125775,2024-07-21,BF1545,Other,Male,25,Cleveland,No,10,0,10,1,10,2
190512,2024-06-26,BF1546,Clothing,Male,32,San Francisco,No,118,0,118,1,118,3
168821,2024-09-01,BF1543,Clothing,Female,24,Cleveland,No,100,0,100,2,200,3
169679,2024-09-21,BF1548,Clothing,Male,19,New York,No,65,0,65,1,65,4
175265,2024-06-06,BF1550,Clothing,Male,34,Dublin,Yes,97,40,137,1,137,5
167173,2024-10-07,BF1554,Ornaments,Female,22,Cardiff,Yes,20,40,60,1,60,3
199757,2024-03-14,BF1549,Clothing,Male,18,Toronto,Yes,130,25,155,1,155,5
190182,2024-10-02,BF1550,Clothing,Male,32,Toronto,Yes,97,25,122,2,244,3
147648,2023-12-21,BF1543,Clothing,Male,22,Mumbai,Yes,100,70,170,3,510,5
188878,2024-09-30,BF1549,Clothing,Male,29,London,Yes,130,40,170,1,170,5
125641,2024-10-02,BF1546,Clothing,Male,25,Portland,No,118,0,118,4,472,2
144728,2023-11-07,BF1544,Other,Female,33,Cardiff,Yes,9,40,49,2,98,3
173143,2024-09-13,BF1549,Clothing,Male,27,Cleveland,No,130,0,130,2,260,3
187971,2024-02-09,BF1550,Clothing,Female,18,Portland,No,97,0,97,2,194,4
182048,2024-02-18,BF1548,Clothing,Male,24,New Delhi,Yes,65,70,135,1,135,5
160904,2023-12-11,BF1550,Clothing,Male,32,Miami,No,97,0,97,1,97,2
165707,2023-11-06,BF1543,Clothing,Male,32,London,Yes,100,40,140,3,420,5
195715,2023-12-22,BF1547,Ornaments,Female,21,Cardiff,Yes,32,40,72,1,72,2
178008,2024-10-19,BF1549,Clothing,Female,33,Mumbai,Yes,130,70,200,1,200,2
133915,2024-04-01,BF1552,Ornaments,Female,30,Glasgow,Yes,45,40,85,1,85,5
181660,2023-12-15,BF1551,Ornaments,Male,35,London,Yes,15,40,55,3,165,4
175203,2024-07-07,BF1554,Ornaments,Female,25,New Jersey,No,20,0,20,2,40,1
187392,2024-08-05,BF1544,Other,Male,29,New Jersey,No,9,0,9,1,9,5
131796,2024-02-03,BF1548,Clothing,Male,18,Sydney,Yes,65,100,165,1,165,1
157373,2023-11-15,BF1551,Ornaments,Male,30,Mumbai,Yes,15,70,85,1,85,5
161043,2023-12-10,BF1552,Ornaments,Male,24,Montreal,Yes,45,25,70,2,140,4
132279,2024-10-09,BF1543,Clothing,Male,33,Portland,No,100,0,100,2,200,4
137555,2024-08-15,BF1548,Clothing,Male,25,Memphis,No,65,0,65,1,65,5
181323,2024-01-05,BF1549,Clothing,Male,20,Pittsburgh,No,130,0,130,1,130,1
143581,2024-08-18,BF1548,Clothing,Female,31,New Jersey,No,65,0,65,1,65,4
190710,2024-03-12,BF1550,Clothing,Male,29,San Antonio,No,97,0,97,1,97,4
129340,2024-04-22,BF1544,Other,Male,18,Cardiff,Yes,9,40,49,2,98,4
143618,2024-06-26,BF1553,Ornaments,Male,19,Las Vegas,No,50,0,50,1,50,2
165749,2023-11-26,BF1550,Clothing,Male,25,Cardiff,Yes,97,40,137,1,137,5
180219,2024-10-27,BF1551,Ornaments,Male,22,New Jersey,No,15,0,15,1,15,2
173309,2024-05-01,BF1548,Clothing,Female,34,Miami,No,65,0,65,2,130,4
192454,2024-01-27,BF1554,Ornaments,Male,32,Glasgow,Yes,20,40,60,1,60,1
137507,2023-12-16,BF1549,Clothing,Female,31,Portland,No,130,0,130,1,130,5
168609,2024-09-11,BF1551,Ornaments,Male,35,Austin,No,15,0,15,2,30,4
144937,2024-03-03,BF1552,Ornaments,Male,22,Detroit,No,45,0,45,1,45,5
182159,2024-10-30,BF1547,Ornaments,Female,26,Miami,No,32,0,32,1,32,4
120881,2024-01-23,BF1547,Ornaments,Male,30,New Jersey,No,32,0,32,1,32,2
134988,2024-03-25,BF1548,Clothing,Male,26,Sacramento,No,65,0,65,1,65,2
153420,2024-10-09,BF1545,Other,Female,31,Detroit,No,10,0,10,1,10,1
164829,2024-06-04,BF1554,Ornaments,Female,24,Detroit,No,20,0,20,1,20,4
174422,2024-02-23,BF1554,Ornaments,Male,26,Sydney,Yes,20,100,120,1,120,4
140946,2024-01-25,BF1546,Clothing,Male,28,Las Vegas,No,118,0,118,4,472,4
150049,2024-03-21,BF1546,Clothing,Male,26,Dublin,Yes,118,40,158,1,158,4
132965,2024-04-14,BF1548,Clothing,Male,18,Paris,Yes,65,50,115,1,115,1
197622,2024-08-25,BF1544,Other,Male,29,New York,No,9,0,9,1,9,5
136723,2024-03-25,BF1548,Clothing,Male,22,New York,No,65,0,65,3,195,5
125293,2024-05-09,BF1549,Clothing,Female,19,Glasgow,Yes,130,40,170,4,680,5
180342,2024-07-03,BF1555,Other,Male,27,Austin,No,23,0,23,1,23,2
196049,2024-04-12,BF1551,Ornaments,Female,34,Toronto,Yes,15,25,40,1,40,1
126527,2023-12-26,BF1543,Clothing,Female,22,Sydney,Yes,100,100,200,1,200,4
162967,2024-08-23,BF1550,Clothing,Male,33,Cleveland,No,97,0,97,1,97,5
133151,2024-03-22,BF1551,Ornaments,Male,31,San Antonio,No,15,0,15,3,45,4
145269,2024-08-01,BF1550,Clothing,Female,21,New Jersey,No,97,0,97,1,97,5
155644,2024-04-09,BF1548,Clothing,Female,31,Miami,No,65,0,65,1,65,4
129007,2023-12-11,BF1546,Clothing,Male,19,Manchester,Yes,118,40,158,1,158,3
181798,2024-09-24,BF1555,Other,Male,35,Las Vegas,No,23,0,23,5,115,5
173659,2024-07-01,BF1545,Other,Male,30,Pittsburgh,No,10,0,10,1,10,4
130329,2024-06-22,BF1551,Ornaments,Female,21,Mumbai,Yes,15,70,85,5,425,5
155642,2024-05-10,BF1550,Clothing,Male,32,Memphis,No,97,0,97,1,97,4
151579,2024-10-07,BF1551,Ornaments,Male,21,Sacramento,No,15,0,15,1,15,5
199631,2024-03-20,BF1553,Ornaments,Male,24,Dublin,Yes,50,40,90,3,270,3
190715,2024-02-05,BF1543,Clothing,Female,30,Las Vegas,No,100,0,100,1,100,5
166456,2024-05-07,BF1552,Ornaments,Female,33,Detroit,No,45,0,45,1,45,4
141581,2023-11-26,BF1544,Other,Male,20,Manchester,Yes,9,40,49,5,245,4
142825,2024-03-22,BF1543,Clothing,Male,33,Toronto,Yes,100,25,125,1,125,4
139032,2024-03-27,BF1547,Ornaments,Male,33,Mumbai,Yes,32,70,102,1,102,4
146764,2024-08-26,BF1551,Ornaments,Female,31,Glasgow,Yes,15,40,55,1,55,5
154370,2024-09-05,BF1544,Other,Male,23,Liverpool,Yes,9,40,49,2,98,5
148916,2024-04-25,BF1544,Other,Male,32,Pittsburgh,No,9,0,9,1,9,5
179789,2024-07-22,BF1554,Ornaments,Male,34,New York,No,20,0,20,1,20,4
121860,2024-11-02,BF1548,Clothing,Male,26,Memphis,No,65,0,65,1,65,4
196058,2024-10-31,BF1550,Clothing,Female,20,Las Vegas,No,97,0,97,3,291,4
141815,2024-03-28,BF1545,Other,Male,34,Liverpool,Yes,10,40,50,3,150,2
175519,2024-05-21,BF1553,Ornaments,Male,32,Cleveland,No,50,0,50,1,50,3
128267,2024-11-01,BF1549,Clothing,Male,27,Portland,No,130,0,130,1,130,5
192123,2024-03-07,BF1544,Other,Male,29,San Antonio,No,9,0,9,1,9,4
180352,2024-01-12,BF1543,Clothing,Male,24,New Delhi,Yes,100,70,170,2,340,2
160447,2024-08-25,BF1548,Clothing,Female,31,Austin,No,65,0,65,1,65,1
139595,2024-09-02,BF1548,Clothing,Male,19,Miami,No,65,0,65,1,65,5
160463,2024-04-05,BF1543,Clothing,Male,34,New York,No,100,0,100,2,200,4
142521,2024-06-12,BF1553,Ornaments,Male,20,Detroit,No,50,0,50,1,50,3
188821,2024-09-06,BF1549,Clothing,Male,20,Cardiff,Yes,130,40,170,1,170,2
180475,2024-07-17,BF1553,Ornaments,Male,27,Sacramento,No,50,0,50,1,50,4
184083,2024-01-24,BF1555,Other,Female,31,Las Vegas,No,23,0,23,1,23,1
165407,2024-04-09,BF1553,Ornaments,Female,19,Portland,No,50,0,50,4,200,1
132453,2024-08-04,BF1545,Other,Male,24,New Jersey,No,10,0,10,2,20,5
148956,2024-09-25,BF1548,Clothing,Female,19,San Francisco,No,65,0,65,1,65,3
190320,2024-05-22,BF1543,Clothing,Male,30,New Jersey,No,100,0,100,3,300,3
187064,2023-12-12,BF1548,Clothing,Male,34,Montreal,Yes,65,25,90,1,90,3
175136,2024-08-28,BF1544,Other,Male,21,San Francisco,No,9,0,9,1,9,1
148494,2024-08-12,BF1554,Ornaments,Male,27,Manchester,Yes,20,40,60,1,60,4
124817,2024-10-13,BF1548,Clothing,Female,29,Glasgow,Yes,65,40,105,1,105,1
180770,2024-01-22,BF1548,Clothing,Male,33,Sacramento,No,65,0,65,2,130,1
142158,2024-08-20,BF1545,Other,Male,20,Miami,No,10,0,10,1,10,1
182455,2024-03-19,BF1548,Clothing,Male,27,London,Yes,65,40,105,1,105,4
184203,2023-12-22,BF1545,Other,Male,34,New York,No,10,0,10,1,10,4
193152,2024-08-29,BF1547,Ornaments,Male,26,Mumbai,Yes,32,70,102,3,306,3
183114,2024-02-01,BF1547,Ornaments,Male,28,Manchester,Yes,32,40,72,2,144,1
170899,2024-09-14,BF1544,Other,Female,24,Paris,Yes,9,50,59,4,236,3
175968,2024-06-22,BF1543,Clothing,Male,31,London,Yes,100,40,140,4,560,4
154655,2024-03-12,BF1552,Ornaments,Female,18,New Jersey,No,45,0,45,1,45,3
171526,2024-01-20,BF1548,Clothing,Male,18,San Francisco,No,65,0,65,3,195,2
153581,2024-05-21,BF1548,Clothing,Female,24,Liverpool,Yes,65,40,105,4,420,5
191346,2024-09-29,BF1554,Ornaments,Male,28,Memphis,No,20,0,20,1,20,1
144989,2024-03-19,BF1549,Clothing,Female,28,Dublin,Yes,130,40,170,1,170,1
143128,2024-03-06,BF1544,Other,Male,22,Cleveland,No,9,0,9,1,9,4
154868,2024-05-27,BF1548,Clothing,Male,28,New York,No,65,0,65,1,65,3
121135,2024-03-24,BF1548,Clothing,Male,23,Cardiff,Yes,65,40,105,2,210,4
157366,2024-08-04,BF1548,Clothing,Male,30,San Antonio,No,65,0,65,1,65,4
186021,2024-01-30,BF1548,Clothing,Male,23,Dublin,Yes,65,40,105,1,105,4
164633,2024-05-14,BF1553,Ornaments,Female,34,Cardiff,Yes,50,40,90,2,180,5
188098,2024-05-21,BF1548,Clothing,Male,27,Toronto,Yes,65,25,90,1,90,5
143172,2024-03-18,BF1544,Other,Male,25,Sydney,Yes,9,100,109,1,109,5
164212,2024-08-30,BF1550,Clothing,Male,18,San Antonio,No,97,0,97,4,388,3
176903,2024-06-12,BF1543,Clothing,Male,35,Glasgow,Yes,100,40,140,1,140,1
175091,2024-08-29,BF1554,Ornaments,Male,31,New York,No,20,0,20,2,40,4
157983,2023-12-19,BF1550,Clothing,Male,21,Liverpool,Yes,97,40,137,3,411,1
144033,2024-01-12,BF1553,Ornaments,Female,23,Austin,No,50,0,50,1,50,4
157504,2024-04-26,BF1543,Clothing,Male,20,Mumbai,Yes,100,70,170,2,340,4
133391,2024-01-06,BF1547,Ornaments,Male,19,Detroit,No,32,0,32,1,32,4
120473,2024-08-16,BF1544,Other,Male,21,London,Yes,9,40,49,4,196,3
145517,2024-04-09,BF1548,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,4
151100,2024-06-08,BF1549,Clothing,Female,32,New Jersey,No,130,0,130,1,130,3
124178,2024-09-19,BF1544,Other,Male,28,Miami,No,9,0,9,2,18,2
144020,2024-06-24,BF1548,Clothing,Female,24,Austin,No,65,0,65,3,195,4
156915,2024-09-27,BF1546,Clothing,Male,32,Sacramento,No,118,0,118,1,118,4
164246,2024-05-01,BF1555,Other,Male,27,New Jersey,No,23,0,23,1,23,3
153085,2024-03-09,BF1554,Ornaments,Male,27,Toronto,Yes,20,25,45,1,45,5
160133,2024-06-07,BF1553,Ornaments,Male,32,New Jersey,No,50,0,50,1,50,3
137656,2024-09-04,BF1544,Other,Female,29,Sacramento,No,9,0,9,2,18,2
166038,2024-06-27,BF1551,Ornaments,Female,20,Sacramento,No,15,0,15,1,15,1
199193,2024-02-17,BF1550,Clothing,Female,21,Miami,No,97,0,97,2,194,5
153281,2023-11-12,BF1548,Clothing,Male,21,Miami,No,65,0,65,1,65,1
161591,2024-07-17,BF1543,Clothing,Male,20,San Antonio,No,100,0,100,1,100,3
160654,2024-09-30,BF1545,Other,Male,29,Sacramento,No,10,0,10,3,30,4
157468,2024-08-13,BF1544,Other,Male,34,Dublin,Yes,9,40,49,2,98,4
162482,2024-01-31,BF1546,Clothing,Male,27,Liverpool,Yes,118,40,158,3,474,1
147941,2024-05-23,BF1551,Ornaments,Male,19,Las Vegas,No,15,0,15,1,15,5
159946,2024-09-09,BF1544,Other,Male,34,New Jersey,No,9,0,9,1,9,3
165185,2024-04-13,BF1548,Clothing,Male,25,Las Vegas,No,65,0,65,1,65,2
158363,2024-02-27,BF1555,Other,Male,20,Miami,No,23,0,23,1,23,3
123550,2024-01-04,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,4,60,5
165517,2024-06-16,BF1550,Clothing,Male,28,Liverpool,Yes,97,40,137,1,137,4
128205,2024-05-07,BF1551,Ornaments,Female,18,Memphis,No,15,0,15,1,15,2
