Order_ID,Order_Date,Buyer_Age,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating,Product_ID,Order_Location,International_Shipping,Buyer_Gender,Product_Category_Clothing,Product_Category_Ornaments,Product_Category_Other
146980,2024-08-31,20,15,70,85,1,85,1,8,13,1,0,0.0,1.0,0.0
173581,2024-04-21,25,130,40,170,1,170,2,6,7,1,0,1.0,0.0,0.0
164795,2024-05-16,22,23,25,48,2,96,2,12,24,1,1,0.0,0.0,1.0
156028,2024-02-25,29,10,0,10,2,20,1,2,3,0,1,0.0,0.0,1.0
198363,2024-01-23,20,118,40,158,2,316,5,3,9,1,1,1.0,0.0,0.0
194992,2024-03-01,22,20,40,60,5,300,2,11,7,1,1,0.0,1.0,0.0
154419,2024-06-25,19,65,0,65,1,65,5,5,3,0,1,1.0,0.0,0.0
143730,2023-12-01,35,130,0,130,1,130,4,6,16,0,1,1.0,0.0,0.0
185621,2024-10-08,34,97,0,97,4,388,5,7,16,0,1,1.0,0.0,0.0
187055,2024-01-21,32,65,40,105,1,105,1,5,9,1,0,1.0,0.0,0.0
137860,2024-05-16,18,45,0,45,1,45,5,9,11,0,1,0.0,1.0,0.0
171237,2024-07-30,23,100,40,140,2,280,1,0,5,1,0,1.0,0.0,0.0
135664,2024-03-21,34,100,0,100,1,100,4,0,21,0,0,1.0,0.0,0.0
146030,2023-11-27,25,9,0,9,3,27,4,1,16,0,1,0.0,0.0,1.0
179381,2024-01-30,20,100,100,200,3,600,4,0,23,1,0,1.0,0.0,0.0
141864,2024-05-31,29,97,0,97,1,97,2,7,19,0,1,1.0,0.0,0.0
191208,2024-09-16,29,65,40,105,1,105,3,5,4,1,0,1.0,0.0,0.0
160616,2024-06-20,32,100,0,100,1,100,4,0,11,0,1,1.0,0.0,0.0
152274,2024-07-16,22,50,0,50,1,50,2,10,22,0,1,0.0,1.0,0.0
136248,2024-03-20,28,15,0,15,1,15,5,8,16,0,1,0.0,1.0,0.0
123797,2023-11-14,35,10,0,10,1,10,3,2,0,0,1,0.0,0.0,1.0
163208,2024-04-09,29,20,0,20,1,20,1,11,21,0,1,0.0,1.0,0.0
167691,2024-01-24,20,9,0,9,2,18,5,1,19,0,1,0.0,0.0,1.0
139892,2024-09-11,25,15,0,15,1,15,4,8,11,0,1,0.0,1.0,0.0
136793,2023-11-27,27,100,0,100,3,300,3,0,22,0,1,1.0,0.0,0.0
150882,2023-11-22,32,20,0,20,4,80,4,11,11,0,1,0.0,1.0,0.0
126827,2024-02-29,22,45,0,45,4,180,4,9,15,0,1,0.0,1.0,0.0
131601,2024-05-28,24,118,0,118,2,236,4,3,10,0,1,1.0,0.0,0.0
153559,2024-01-20,28,65,0,65,1,65,4,5,21,0,0,1.0,0.0,0.0
171147,2024-03-16,29,65,0,65,1,65,5,5,10,0,0,1.0,0.0,0.0
183226,2023-12-01,28,9,0,9,1,9,5,1,22,0,0,0.0,0.0,1.0
176828,2024-04-23,20,9,0,9,1,9,5,1,2,0,1,0.0,0.0,1.0
199107,2024-07-07,31,15,25,40,4,160,4,8,12,1,0,0.0,1.0,0.0
128837,2024-09-17,30,15,0,15,1,15,1,8,20,0,0,0.0,1.0,0.0
140622,2024-01-12,25,65,0,65,1,65,3,5,22,0,1,1.0,0.0,0.0
138699,2023-11-11,26,20,0,20,1,20,2,11,0,0,1,0.0,1.0,0.0
146149,2024-11-01,35,97,40,137,5,685,2,7,1,1,1,1.0,0.0,0.0
154351,2024-07-19,33,15,0,15,3,45,5,8,6,0,1,0.0,1.0,0.0
184446,2023-12-23,24,100,40,140,2,280,4,0,8,1,1,1.0,0.0,0.0
182964,2024-05-19,32,45,40,85,3,255,4,9,4,1,0,0.0,1.0,0.0
163819,2024-09-23,31,130,0,130,3,390,2,6,6,0,1,1.0,0.0,0.0
127368,2024-03-14,32,45,0,45,1,45,1,9,11,0,1,0.0,1.0,0.0
175373,2024-01-03,22,15,0,15,2,30,3,8,0,0,1,0.0,1.0,0.0
139846,2024-07-02,28,65,0,65,2,130,5,5,22,0,1,1.0,0.0,0.0
157417,2024-05-24,28,32,40,72,1,72,3,4,9,1,0,0.0,1.0,0.0
178789,2024-09-13,27,9,25,34,3,102,4,1,12,1,1,0.0,0.0,1.0
136027,2024-08-20,30,65,0,65,1,65,2,5,3,0,0,1.0,0.0,0.0
167025,2024-01-22,29,65,0,65,1,65,5,5,11,0,1,1.0,0.0,0.0
156834,2024-05-12,32,15,0,15,1,15,3,8,18,0,1,0.0,1.0,0.0
162899,2024-07-27,34,130,0,130,1,130,3,6,19,0,1,1.0,0.0,0.0
176989,2024-04-15,34,118,50,168,1,168,3,3,17,1,0,1.0,0.0,0.0
197391,2024-01-29,32,10,0,10,1,10,4,2,10,0,0,0.0,0.0,1.0
168356,2024-03-13,30,32,40,72,4,288,4,4,8,1,1,0.0,1.0,0.0
123460,2024-03-09,32,20,0,20,1,20,4,11,19,0,1,0.0,1.0,0.0
168712,2024-02-27,28,45,0,45,1,45,4,9,18,0,1,0.0,1.0,0.0
174661,2024-06-01,24,100,50,150,1,150,3,0,17,1,1,1.0,0.0,0.0
190266,2024-03-13,35,15,25,40,1,40,2,8,12,1,0,0.0,1.0,0.0
170638,2024-07-13,20,15,0,15,1,15,5,8,0,0,1,0.0,1.0,0.0
157878,2024-08-25,35,9,0,9,1,9,3,1,0,0,1,0.0,0.0,1.0
124362,2023-11-15,33,32,25,57,5,285,4,4,12,1,0,0.0,1.0,0.0
126331,2024-02-01,31,15,0,15,1,15,4,8,16,0,1,0.0,1.0,0.0
195113,2024-01-07,35,118,0,118,1,118,5,3,20,0,0,1.0,0.0,0.0
172400,2024-03-02,18,9,0,9,1,9,4,1,15,0,1,0.0,0.0,1.0
132071,2024-08-15,24,97,0,97,1,97,2,7,2,0,1,1.0,0.0,0.0
157794,2024-01-15,22,45,0,45,1,45,2,9,10,0,1,0.0,1.0,0.0
189655,2024-06-06,24,15,0,15,1,15,5,8,0,0,0,0.0,1.0,0.0
166649,2023-11-29,21,97,25,122,1,122,4,7,24,1,1,1.0,0.0,0.0
172678,2024-06-04,22,15,40,55,1,55,1,8,8,1,1,0.0,1.0,0.0
157583,2024-02-23,23,50,0,50,2,100,4,10,21,0,1,0.0,1.0,0.0
157061,2024-07-19,30,130,0,130,2,260,2,6,21,0,1,1.0,0.0,0.0
126981,2024-09-17,35,97,0,97,1,97,2,7,6,0,1,1.0,0.0,0.0
163033,2024-07-18,20,10,40,50,1,50,4,2,4,1,0,0.0,0.0,1.0
167612,2023-12-04,18,15,40,55,3,165,4,8,4,1,0,0.0,1.0,0.0
167813,2023-11-29,31,118,0,118,1,118,5,3,16,0,0,1.0,0.0,0.0
195930,2024-09-17,21,100,0,100,1,100,1,0,19,0,0,1.0,0.0,0.0
130362,2024-01-10,26,50,0,50,3,150,4,10,2,0,1,0.0,1.0,0.0
176669,2024-02-03,31,130,0,130,1,130,3,6,15,0,1,1.0,0.0,0.0
133752,2024-11-04,27,32,0,32,3,96,4,4,21,0,1,0.0,1.0,0.0
120151,2024-09-19,28,65,25,90,1,90,2,5,24,1,1,1.0,0.0,0.0
143267,2024-07-31,35,15,70,85,1,85,3,8,14,1,1,0.0,1.0,0.0
189251,2024-08-10,26,130,40,170,1,170,5,6,8,1,0,1.0,0.0,0.0
181771,2024-09-30,18,65,0,65,3,195,1,5,3,0,0,1.0,0.0,0.0
198241,2023-12-02,27,65,40,105,2,210,3,5,1,1,0,1.0,0.0,0.0
150857,2023-11-07,29,65,0,65,3,195,5,5,22,0,1,1.0,0.0,0.0
139266,2023-12-25,33,65,40,105,1,105,3,5,1,1,1,1.0,0.0,0.0
196778,2024-10-15,20,100,0,100,1,100,3,0,10,0,0,1.0,0.0,0.0
135929,2024-09-09,26,130,25,155,1,155,3,6,12,1,1,1.0,0.0,0.0
155131,2024-07-20,25,97,0,97,1,97,4,7,19,0,0,1.0,0.0,0.0
149899,2024-07-14,28,65,0,65,1,65,4,5,18,0,0,1.0,0.0,0.0
160653,2024-01-31,19,15,40,55,1,55,1,8,1,1,1,0.0,1.0,0.0
154144,2024-08-28,28,10,40,50,1,50,1,2,7,1,1,0.0,0.0,1.0
165992,2024-08-30,30,118,0,118,1,118,3,3,10,0,0,1.0,0.0,0.0
176073,2024-08-04,33,118,70,188,1,188,5,3,13,1,1,1.0,0.0,0.0
190186,2024-06-23,33,9,100,109,1,109,4,1,23,1,1,0.0,0.0,1.0
158844,2024-10-14,34,15,70,85,1,85,1,8,13,1,1,0.0,1.0,0.0
124970,2023-11-23,35,50,0,50,1,50,5,10,6,0,1,0.0,1.0,0.0
199713,2024-04-19,22,118,40,158,1,158,5,3,9,1,0,1.0,0.0,0.0
151584,2024-01-20,28,23,70,93,2,186,4,12,14,1,0,0.0,0.0,1.0
147450,2024-04-18,23,100,0,100,2,200,3,0,15,0,1,1.0,0.0,0.0
156198,2024-03-27,22,9,40,49,2,98,4,1,5,1,1,0.0,0.0,1.0
186232,2024-09-24,30,15,0,15,1,15,4,8,11,0,0,0.0,1.0,0.0
153491,2024-03-10,22,100,100,200,3,600,4,0,23,1,1,1.0,0.0,0.0
129942,2024-02-25,22,65,0,65,1,65,1,5,21,0,1,1.0,0.0,0.0
187738,2024-08-11,35,23,40,63,3,189,1,12,5,1,1,0.0,0.0,1.0
177559,2024-02-07,28,65,0,65,1,65,4,5,19,0,1,1.0,0.0,0.0
126194,2024-07-12,31,65,0,65,1,65,5,5,22,0,1,1.0,0.0,0.0
159255,2024-03-30,34,32,100,132,5,660,4,4,23,1,1,0.0,1.0,0.0
149381,2024-07-10,32,130,70,200,5,1000,4,6,14,1,0,1.0,0.0,0.0
187796,2023-12-22,26,32,25,57,5,285,1,4,12,1,1,0.0,1.0,0.0
127991,2024-04-29,26,130,0,130,1,130,1,6,21,0,1,1.0,0.0,0.0
129357,2024-07-18,27,32,40,72,1,72,5,4,9,1,0,0.0,1.0,0.0
137906,2024-07-18,32,100,70,170,1,170,5,0,13,1,0,1.0,0.0,0.0
165180,2024-06-06,30,118,40,158,1,158,1,3,1,1,0,1.0,0.0,0.0
147491,2024-07-11,35,118,40,158,4,632,5,3,5,1,0,1.0,0.0,0.0
190126,2024-04-12,25,65,0,65,1,65,5,5,19,0,1,1.0,0.0,0.0
170945,2024-02-27,29,15,0,15,1,15,1,8,2,0,1,0.0,1.0,0.0
151171,2024-08-03,25,9,0,9,5,45,3,1,22,0,1,0.0,0.0,1.0
140961,2024-05-27,24,15,0,15,5,75,5,8,11,0,1,0.0,1.0,0.0
147393,2024-03-20,26,118,0,118,5,590,2,3,21,0,1,1.0,0.0,0.0
155570,2023-11-15,27,65,0,65,1,65,3,5,10,0,0,1.0,0.0,0.0
170293,2024-10-22,27,9,0,9,3,27,5,1,3,0,1,0.0,0.0,1.0
163879,2024-05-08,35,65,70,135,5,675,5,5,13,1,1,1.0,0.0,0.0
168845,2024-01-19,30,15,0,15,1,15,4,8,16,0,0,0.0,1.0,0.0
123414,2024-07-27,34,10,40,50,1,50,2,2,7,1,1,0.0,0.0,1.0
195285,2024-02-11,21,15,0,15,1,15,4,8,6,0,1,0.0,1.0,0.0
144594,2024-01-20,35,65,0,65,1,65,5,5,16,0,1,1.0,0.0,0.0
132048,2024-10-21,35,65,0,65,2,130,4,5,16,0,0,1.0,0.0,0.0
146460,2024-09-15,23,15,50,65,1,65,5,8,17,1,1,0.0,1.0,0.0
138771,2024-05-28,24,65,0,65,3,195,2,5,16,0,1,1.0,0.0,0.0
138260,2024-03-10,27,10,0,10,1,10,2,2,3,0,0,0.0,0.0,1.0
178323,2024-05-08,24,15,40,55,1,55,1,8,1,1,1,0.0,1.0,0.0
199189,2024-01-23,18,65,0,65,1,65,1,5,21,0,1,1.0,0.0,0.0
123346,2024-04-07,28,65,0,65,1,65,4,5,10,0,1,1.0,0.0,0.0
198177,2024-04-24,26,65,0,65,1,65,5,5,3,0,1,1.0,0.0,0.0
146505,2024-10-15,26,100,0,100,1,100,5,0,15,0,1,1.0,0.0,0.0
192429,2024-08-02,24,97,40,137,4,548,5,7,1,1,0,1.0,0.0,0.0
166103,2024-06-12,23,9,0,9,1,9,4,1,15,0,1,0.0,0.0,1.0
134446,2024-07-21,27,45,40,85,1,85,3,9,4,1,0,0.0,1.0,0.0
131471,2024-02-23,35,65,0,65,4,260,4,5,0,0,0,1.0,0.0,0.0
170963,2024-07-22,30,9,40,49,3,147,5,1,4,1,1,0.0,0.0,1.0
158837,2024-09-17,25,10,0,10,3,30,1,2,20,0,1,0.0,0.0,1.0
178383,2024-06-29,19,20,25,45,1,45,5,11,12,1,0,0.0,1.0,0.0
165940,2024-09-04,19,50,0,50,1,50,2,10,3,0,0,0.0,1.0,0.0
195533,2024-01-23,33,65,40,105,2,210,4,5,7,1,1,1.0,0.0,0.0
159008,2024-06-08,24,65,0,65,1,65,4,5,15,0,1,1.0,0.0,0.0
170819,2024-03-03,22,10,40,50,1,50,3,2,1,1,0,0.0,0.0,1.0
147992,2024-07-30,23,118,70,188,1,188,1,3,13,1,1,1.0,0.0,0.0
174618,2023-11-09,18,45,0,45,1,45,3,9,3,0,1,0.0,1.0,0.0
141572,2023-12-06,22,15,0,15,1,15,4,8,16,0,0,0.0,1.0,0.0
143921,2024-07-11,30,100,40,140,1,140,5,0,9,1,1,1.0,0.0,0.0
199064,2024-08-20,25,23,0,23,1,23,5,12,0,0,1,0.0,0.0,1.0
154432,2024-10-07,34,23,0,23,1,23,1,12,22,0,0,0.0,0.0,1.0
136977,2023-11-20,32,45,0,45,1,45,3,9,11,0,1,0.0,1.0,0.0
176621,2024-01-03,24,15,0,15,1,15,5,8,2,0,1,0.0,1.0,0.0
181026,2023-12-30,19,32,0,32,1,32,3,4,0,0,1,0.0,1.0,0.0
166682,2024-09-20,28,23,0,23,1,23,4,12,10,0,1,0.0,0.0,1.0
193684,2024-01-01,34,97,0,97,1,97,4,7,18,0,0,1.0,0.0,0.0
146426,2024-03-24,29,65,25,90,3,270,5,5,12,1,1,1.0,0.0,0.0
152497,2024-07-30,21,15,0,15,1,15,4,8,10,0,1,0.0,1.0,0.0
162478,2023-11-19,20,97,0,97,1,97,3,7,21,0,1,1.0,0.0,0.0
133884,2023-12-15,24,118,0,118,1,118,3,3,15,0,1,1.0,0.0,0.0
183067,2024-01-30,28,20,40,60,2,120,1,11,4,1,1,0.0,1.0,0.0
191248,2024-07-16,18,9,40,49,1,49,1,1,7,1,1,0.0,0.0,1.0
186360,2024-09-26,31,10,70,80,2,160,5,2,13,1,1,0.0,0.0,1.0
126282,2024-10-23,23,65,0,65,3,195,4,5,0,0,1,1.0,0.0,0.0
172990,2024-01-31,33,130,0,130,2,260,4,6,15,0,1,1.0,0.0,0.0
184362,2023-11-08,29,15,0,15,1,15,3,8,19,0,1,0.0,1.0,0.0
181335,2024-07-25,26,100,0,100,1,100,5,0,18,0,0,1.0,0.0,0.0
179449,2024-07-19,19,9,0,9,1,9,5,1,2,0,1,0.0,0.0,1.0
159291,2024-01-09,24,9,0,9,1,9,4,1,11,0,1,0.0,0.0,1.0
197861,2024-01-31,30,118,0,118,1,118,1,3,16,0,0,1.0,0.0,0.0
120465,2024-01-11,26,50,0,50,3,150,1,10,10,0,1,0.0,1.0,0.0
143148,2024-10-02,31,100,0,100,1,100,4,0,20,0,0,1.0,0.0,0.0
124510,2024-07-06,33,15,0,15,1,15,2,8,6,0,1,0.0,1.0,0.0
154638,2024-01-13,24,65,0,65,3,195,5,5,3,0,1,1.0,0.0,0.0
151790,2024-06-26,31,50,100,150,2,300,3,10,23,1,1,0.0,1.0,0.0
154921,2024-01-04,35,97,0,97,1,97,4,7,16,0,1,1.0,0.0,0.0
187696,2024-09-21,31,20,50,70,1,70,3,11,17,1,0,0.0,1.0,0.0
180020,2024-08-28,24,97,0,97,1,97,5,7,21,0,1,1.0,0.0,0.0
140783,2024-07-30,20,65,100,165,1,165,4,5,23,1,1,1.0,0.0,0.0
169797,2024-02-21,21,20,25,45,1,45,5,11,12,1,1,0.0,1.0,0.0
185521,2024-02-16,34,65,0,65,1,65,2,5,2,0,1,1.0,0.0,0.0
167045,2024-05-26,31,32,0,32,4,128,5,4,18,0,1,0.0,1.0,0.0
126962,2024-07-05,21,15,0,15,1,15,4,8,18,0,1,0.0,1.0,0.0
169952,2024-07-02,28,15,0,15,1,15,4,8,2,0,0,0.0,1.0,0.0
173725,2023-11-15,31,100,0,100,2,200,4,0,18,0,0,1.0,0.0,0.0
180830,2024-09-16,21,9,0,9,2,18,4,1,0,0,0,0.0,0.0,1.0
139530,2024-03-31,27,118,0,118,1,118,5,3,10,0,1,1.0,0.0,0.0
143985,2024-07-11,26,130,25,155,4,620,1,6,24,1,1,1.0,0.0,0.0
153784,2024-02-14,21,15,0,15,3,45,3,8,21,0,1,0.0,1.0,0.0
129327,2023-12-14,29,65,0,65,1,65,4,5,3,0,1,1.0,0.0,0.0
122716,2024-09-16,32,32,40,72,3,216,1,4,8,1,1,0.0,1.0,0.0
120605,2024-05-20,31,15,0,15,3,45,5,8,22,0,1,0.0,1.0,0.0
143927,2024-01-30,29,9,0,9,3,27,3,1,11,0,1,0.0,0.0,1.0
194152,2024-10-08,25,97,40,137,1,137,2,7,4,1,1,1.0,0.0,0.0
170347,2024-10-25,28,65,0,65,1,65,2,5,22,0,0,1.0,0.0,0.0
157232,2024-09-10,19,130,0,130,1,130,3,6,22,0,1,1.0,0.0,0.0
162633,2024-08-26,18,65,70,135,1,135,1,5,13,1,1,1.0,0.0,0.0
164643,2024-03-15,19,65,0,65,2,130,4,5,0,0,0,1.0,0.0,0.0
122965,2024-01-12,18,130,40,170,3,510,2,6,1,1,1,1.0,0.0,0.0
176213,2024-06-10,19,65,0,65,1,65,5,5,6,0,0,1.0,0.0,0.0
133344,2024-03-26,19,10,0,10,1,10,1,2,6,0,1,0.0,0.0,1.0
130819,2024-01-18,21,50,0,50,1,50,1,10,18,0,1,0.0,1.0,0.0
197496,2024-06-04,20,97,0,97,1,97,4,7,15,0,1,1.0,0.0,0.0
180608,2024-08-26,19,15,0,15,1,15,4,8,22,0,0,0.0,1.0,0.0
163251,2023-12-15,23,20,0,20,1,20,3,11,20,0,0,0.0,1.0,0.0
174744,2024-08-12,19,10,100,110,1,110,5,2,23,1,0,0.0,0.0,1.0
163299,2024-08-10,24,100,0,100,2,200,4,0,15,0,1,1.0,0.0,0.0
137647,2024-02-23,22,9,50,59,1,59,5,1,17,1,1,0.0,0.0,1.0
195729,2024-11-01,21,10,100,110,4,440,4,2,23,1,1,0.0,0.0,1.0
162893,2024-08-18,22,100,25,125,1,125,4,0,24,1,1,1.0,0.0,0.0
174390,2024-02-05,18,9,0,9,2,18,2,1,21,0,0,0.0,0.0,1.0
192291,2024-07-29,20,32,0,32,3,96,4,4,21,0,1,0.0,1.0,0.0
156335,2023-12-13,19,100,25,125,1,125,4,0,24,1,1,1.0,0.0,0.0
176529,2024-06-07,31,10,100,110,2,220,4,2,23,1,1,0.0,0.0,1.0
179648,2024-05-18,20,100,0,100,1,100,3,0,21,0,0,1.0,0.0,0.0
183079,2024-10-21,29,10,25,35,1,35,2,2,12,1,0,0.0,0.0,1.0
123622,2024-06-01,22,15,40,55,1,55,5,8,4,1,1,0.0,1.0,0.0
194732,2023-12-09,35,9,0,9,1,9,3,1,21,0,0,0.0,0.0,1.0
181218,2024-08-27,28,100,0,100,1,100,1,0,22,0,0,1.0,0.0,0.0
125428,2024-01-16,18,9,100,109,1,109,5,1,23,1,1,0.0,0.0,1.0
188055,2024-03-21,28,32,40,72,5,360,5,4,4,1,1,0.0,1.0,0.0
126624,2024-02-22,19,100,0,100,1,100,1,0,3,0,1,1.0,0.0,0.0
164786,2024-09-07,25,23,0,23,1,23,4,12,10,0,0,0.0,0.0,1.0
191413,2024-07-26,28,10,70,80,1,80,1,2,14,1,1,0.0,0.0,1.0
168350,2024-05-13,29,65,70,135,1,135,4,5,14,1,0,1.0,0.0,0.0
189096,2024-06-13,31,130,0,130,1,130,3,6,21,0,0,1.0,0.0,0.0
125893,2024-01-14,30,50,0,50,2,100,5,10,3,0,1,0.0,1.0,0.0
163148,2024-01-24,28,15,40,55,1,55,5,8,7,1,1,0.0,1.0,0.0
195237,2023-12-07,34,65,0,65,5,325,5,5,22,0,0,1.0,0.0,0.0
164092,2024-05-23,32,65,0,65,1,65,5,5,21,0,1,1.0,0.0,0.0
128532,2024-05-28,25,10,0,10,3,30,3,2,0,0,1,0.0,0.0,1.0
121031,2023-12-11,30,10,0,10,1,10,4,2,21,0,1,0.0,0.0,1.0
157093,2024-05-10,25,65,0,65,2,130,4,5,20,0,1,1.0,0.0,0.0
130029,2024-09-24,29,100,0,100,1,100,2,0,18,0,1,1.0,0.0,0.0
128090,2024-07-01,34,97,0,97,1,97,5,7,3,0,0,1.0,0.0,0.0
182781,2024-09-24,35,45,0,45,1,45,5,9,22,0,0,0.0,1.0,0.0
126034,2024-04-09,21,65,25,90,1,90,5,5,12,1,1,1.0,0.0,0.0
187109,2023-12-14,28,20,70,90,1,90,5,11,14,1,0,0.0,1.0,0.0
149446,2024-03-10,35,65,0,65,2,130,5,5,21,0,0,1.0,0.0,0.0
193998,2024-03-14,19,20,25,45,4,180,3,11,12,1,1,0.0,1.0,0.0
127177,2024-08-31,27,45,0,45,1,45,4,9,15,0,0,0.0,1.0,0.0
183597,2024-09-04,22,65,70,135,1,135,5,5,14,1,0,1.0,0.0,0.0
168390,2024-03-07,20,9,40,49,1,49,5,1,5,1,1,0.0,0.0,1.0
190201,2024-05-21,20,97,0,97,1,97,5,7,21,0,1,1.0,0.0,0.0
159528,2024-02-23,29,100,100,200,4,800,5,0,23,1,1,1.0,0.0,0.0
130578,2024-01-08,28,65,0,65,1,65,5,5,10,0,1,1.0,0.0,0.0
163304,2024-03-29,31,45,50,95,1,95,5,9,17,1,0,0.0,1.0,0.0
182314,2023-11-07,27,9,0,9,1,9,3,1,21,0,1,0.0,0.0,1.0
175888,2024-08-05,20,130,25,155,1,155,2,6,12,1,1,1.0,0.0,0.0
165004,2024-01-20,25,65,40,105,1,105,5,5,4,1,0,1.0,0.0,0.0
188721,2024-02-10,19,20,0,20,4,80,1,11,2,0,1,0.0,1.0,0.0
147662,2024-03-12,23,97,0,97,3,291,3,7,16,0,0,1.0,0.0,0.0
181678,2024-02-15,33,15,40,55,1,55,4,8,8,1,1,0.0,1.0,0.0
166996,2024-09-24,30,97,70,167,1,167,4,7,13,1,1,1.0,0.0,0.0
133947,2024-04-25,27,10,0,10,1,10,5,2,6,0,1,0.0,0.0,1.0
175651,2024-06-22,27,15,0,15,1,15,4,8,11,0,0,0.0,1.0,0.0
158068,2024-09-28,26,130,0,130,1,130,4,6,19,0,0,1.0,0.0,0.0
125932,2024-02-08,25,15,0,15,1,15,3,8,16,0,0,0.0,1.0,0.0
122486,2024-07-18,26,10,0,10,1,10,4,2,2,0,1,0.0,0.0,1.0
181707,2024-10-18,22,10,0,10,1,10,4,2,10,0,1,0.0,0.0,1.0
143389,2024-08-14,25,97,40,137,3,411,2,7,8,1,1,1.0,0.0,0.0
178831,2023-12-05,23,20,0,20,1,20,1,11,15,0,1,0.0,1.0,0.0
121304,2024-05-25,32,100,0,100,1,100,1,0,20,0,1,1.0,0.0,0.0
149714,2024-04-05,20,118,40,158,2,316,4,3,4,1,1,1.0,0.0,0.0
145993,2024-05-14,28,45,100,145,2,290,3,9,23,1,1,0.0,1.0,0.0
176774,2024-05-26,28,65,0,65,1,65,4,5,15,0,0,1.0,0.0,0.0
153814,2024-03-17,28,15,0,15,1,15,3,8,2,0,0,0.0,1.0,0.0
152000,2024-09-16,33,118,40,158,1,158,5,3,7,1,0,1.0,0.0,0.0
128473,2023-12-24,21,45,50,95,5,475,1,9,17,1,0,0.0,1.0,0.0
180851,2024-07-27,19,15,0,15,1,15,4,8,6,0,1,0.0,1.0,0.0
170039,2024-05-26,29,9,0,9,1,9,2,1,11,0,1,0.0,0.0,1.0
160516,2024-07-03,21,65,0,65,1,65,1,5,22,0,1,1.0,0.0,0.0
198518,2023-11-23,35,32,70,102,1,102,5,4,14,1,1,0.0,1.0,0.0
189091,2024-01-20,28,97,0,97,1,97,4,7,16,0,1,1.0,0.0,0.0
164974,2024-01-09,20,65,0,65,1,65,4,5,20,0,1,1.0,0.0,0.0
127996,2024-03-06,31,97,0,97,1,97,4,7,3,0,0,1.0,0.0,0.0
156688,2024-01-26,25,130,40,170,1,170,1,6,4,1,1,1.0,0.0,0.0
127185,2024-04-24,27,100,50,150,1,150,5,0,17,1,1,1.0,0.0,0.0
159195,2024-07-13,19,100,0,100,1,100,5,0,18,0,1,1.0,0.0,0.0
181348,2024-02-08,28,65,25,90,1,90,1,5,12,1,0,1.0,0.0,0.0
141341,2024-06-24,23,10,40,50,5,250,4,2,9,1,1,0.0,0.0,1.0
175128,2024-06-07,35,100,40,140,3,420,5,0,4,1,1,1.0,0.0,0.0
197960,2024-06-01,26,45,40,85,1,85,3,9,4,1,1,0.0,1.0,0.0
188343,2024-04-07,20,65,0,65,1,65,3,5,22,0,1,1.0,0.0,0.0
142106,2024-04-07,18,118,0,118,1,118,1,3,20,0,1,1.0,0.0,0.0
127644,2024-10-16,24,65,0,65,2,130,5,5,11,0,1,1.0,0.0,0.0
130497,2024-05-06,27,97,0,97,2,194,2,7,15,0,1,1.0,0.0,0.0
189541,2024-02-06,21,15,0,15,1,15,1,8,18,0,0,0.0,1.0,0.0
141643,2024-10-03,25,10,0,10,1,10,4,2,19,0,1,0.0,0.0,1.0
170422,2024-03-15,30,15,0,15,4,60,4,8,20,0,1,0.0,1.0,0.0
145296,2024-01-29,19,15,0,15,2,30,1,8,16,0,1,0.0,1.0,0.0
169508,2024-04-14,19,50,0,50,2,100,3,10,16,0,1,0.0,1.0,0.0
195412,2024-08-21,35,9,40,49,1,49,4,1,7,1,1,0.0,0.0,1.0
154867,2023-12-24,26,32,0,32,1,32,1,4,16,0,0,0.0,1.0,0.0
175929,2024-01-02,28,10,0,10,1,10,4,2,22,0,1,0.0,0.0,1.0
165204,2024-07-19,19,97,70,167,3,501,5,7,14,1,0,1.0,0.0,0.0
146189,2024-09-27,34,65,0,65,1,65,4,5,2,0,0,1.0,0.0,0.0
127623,2024-04-02,20,9,0,9,1,9,2,1,18,0,1,0.0,0.0,1.0
146134,2024-10-11,23,118,0,118,2,236,4,3,16,0,0,1.0,0.0,0.0
198976,2024-09-11,19,15,0,15,2,30,3,8,21,0,1,0.0,1.0,0.0
143898,2024-10-17,20,15,0,15,2,30,5,8,22,0,1,0.0,1.0,0.0
161055,2023-11-20,21,97,50,147,4,588,4,7,17,1,0,1.0,0.0,0.0
172585,2024-01-14,32,10,0,10,2,20,1,2,6,0,1,0.0,0.0,1.0
187131,2024-10-08,29,118,0,118,1,118,5,3,2,0,1,1.0,0.0,0.0
186773,2023-11-08,20,65,0,65,1,65,1,5,6,0,0,1.0,0.0,0.0
170908,2024-01-25,25,65,0,65,2,130,3,5,20,0,1,1.0,0.0,0.0
150279,2024-04-03,33,97,40,137,1,137,5,7,1,1,0,1.0,0.0,0.0
161016,2024-05-05,27,65,0,65,4,260,4,5,16,0,0,1.0,0.0,0.0
131839,2024-09-26,25,97,40,137,1,137,5,7,8,1,1,1.0,0.0,0.0
166832,2024-06-16,27,97,0,97,2,194,5,7,22,0,1,1.0,0.0,0.0
136951,2024-08-19,30,10,0,10,4,40,5,2,20,0,1,0.0,0.0,1.0
186888,2023-11-17,24,100,25,125,1,125,1,0,24,1,1,1.0,0.0,0.0
171294,2023-12-15,27,130,0,130,1,130,5,6,18,0,0,1.0,0.0,0.0
196073,2024-03-30,21,20,0,20,1,20,2,11,20,0,1,0.0,1.0,0.0
